Format Version,1.21,Take Name,Take 2023-09-18 12.49.02 AM,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-09-18 12.49.02.397 AM,Total Frames in Take,2263,Total Exported Frames,2263,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1251,12.510000,-0.250180,15.516602,-1.810065,-0.404954,0.038689,-0.124757,0.000119,0.846701,-30.047318,0.014541,-0.312267,0.039980,-0.375789,0.000141,1.455816,-57.143253,1.957461,-0.041941,0.040665,-0.557687,0.000223,-0.440613,0.039580,-0.030002,-0.408653,0.046695,-0.048111,-0.379972,0.033403,-0.251336,-0.319798,0.038079,-0.181324,-0.392063,0.040932,-0.055862,,,,-0.378511,0.030460,-0.414798,-0.328942,0.032959,-0.291867,-0.371371,0.041931,-0.291411,-0.250694,0.065550,-0.385072,-0.237147,0.035560,-0.496800,-0.215321,0.040852,-0.486097,0.029356,0.035522,-0.591414,-0.064371,0.065771,-0.588613,-0.010634,0.040218,-0.482831,-0.171792,0.032034,-0.505040,0.058053,0.043251,-0.599729,-0.160283,0.029297,-0.585101,0.026024,0.038587,-0.551083,,,,0.162390,0.019993,0.010097,0.012469,0.019999,0.009931,0.012291,0.019966,0.209892,,,,-0.479491,0.037349,-0.104309,,,,,,,,,,,,,,,
1252,12.520000,-0.247245,15.513594,-1.803435,-0.404966,0.038689,-0.124749,0.000125,0.840475,-30.062986,-0.005177,-0.312231,0.039987,-0.375768,0.000142,1.428485,-57.104790,1.906535,-0.041888,0.040626,-0.557712,0.000223,-0.440619,0.039571,-0.030009,-0.408682,0.046688,-0.048086,-0.379978,0.033415,-0.251331,-0.319809,0.038093,-0.181308,-0.392073,0.040925,-0.055855,,,,-0.378455,0.030486,-0.414798,-0.328941,0.032971,-0.291833,-0.371371,0.041946,-0.291402,-0.250651,0.065546,-0.384997,-0.237057,0.035573,-0.496731,-0.215261,0.040811,-0.486130,0.029396,0.035444,-0.591476,-0.064330,0.065758,-0.588618,-0.010527,0.040143,-0.482880,-0.171705,0.032038,-0.504978,0.058072,0.043184,-0.599826,-0.160257,0.029320,-0.585048,0.026076,0.038518,-0.551158,,,,0.162393,0.019991,0.010098,0.012466,0.019993,0.009931,0.012293,0.019972,0.209895,,,,-0.479474,0.037359,-0.104285,,,,,,,,,,,,,,,
1253,12.530000,-0.250406,15.514758,-1.796291,-0.404972,0.038699,-0.124746,0.000133,0.842788,-30.088346,-0.007391,-0.312197,0.039999,-0.375736,0.000142,1.397030,-57.070065,1.850343,-0.041829,0.040586,-0.557733,0.000221,-0.440610,0.039584,-0.030011,-0.408694,0.046696,-0.048085,-0.379986,0.033424,-0.251327,-0.319817,0.038114,-0.181307,-0.392086,0.040934,-0.055847,,,,-0.378408,0.030498,-0.414791,-0.328944,0.032979,-0.291813,-0.371378,0.041959,-0.291399,-0.250603,0.065550,-0.384934,-0.236976,0.035589,-0.496673,-0.215176,0.040831,-0.486049,0.029436,0.035372,-0.591545,-0.064282,0.065741,-0.588620,-0.010420,0.040064,-0.482915,-0.171624,0.032052,-0.504923,0.058108,0.043104,-0.599908,-0.160219,0.029349,-0.584996,0.026135,0.038448,-0.551227,,,,0.162393,0.019991,0.010100,0.012467,0.019995,0.009933,0.012295,0.019971,0.209896,,,,-0.479533,0.037298,-0.104313,,,,,,,,,,,,,,,
1254,12.540000,-0.249778,15.524298,-1.805842,-0.404949,0.038703,-0.124754,0.000127,0.854123,-30.121832,-0.006394,-0.312164,0.040009,-0.375695,0.000140,1.366093,-57.036133,1.796480,-0.041776,0.040545,-0.557758,0.000230,-0.440625,0.039564,-0.030011,-0.408562,0.046754,-0.048131,-0.379991,0.033420,-0.251328,-0.319816,0.038104,-0.181308,-0.392077,0.040919,-0.055852,,,,-0.378360,0.030514,-0.414796,-0.328945,0.032975,-0.291792,-0.371378,0.041959,-0.291402,-0.250566,0.065546,-0.384882,-0.236891,0.035615,-0.496612,-0.215079,0.040882,-0.485877,0.029465,0.035282,-0.591598,-0.064228,0.065719,-0.588615,-0.010322,0.039961,-0.482948,-0.171543,0.032063,-0.504873,0.058143,0.042992,-0.599975,-0.160191,0.029372,-0.584955,0.026186,0.038447,-0.551345,,,,0.162389,0.019991,0.010097,0.012466,0.019993,0.009933,0.012290,0.019960,0.209894,,,,-0.479506,0.037326,-0.104295,,,,,,,,,,,,,,,
1255,12.550000,-0.245720,15.529650,-1.818084,-0.404943,0.038698,-0.124750,0.000118,0.865568,-30.144276,-0.016693,-0.312136,0.040016,-0.375673,0.000137,1.323308,-57.014011,1.711705,-0.041722,0.040484,-0.557760,0.000234,-0.440615,0.039558,-0.029982,-0.408547,0.046752,-0.048129,-0.379990,0.033413,-0.251329,-0.319815,0.038077,-0.181323,-0.392068,0.040916,-0.055851,,,,-0.378320,0.030542,-0.414806,-0.328945,0.032965,-0.291782,-0.371381,0.041950,-0.291406,-0.250534,0.065538,-0.384827,-0.236822,0.035644,-0.496556,-0.215006,0.040908,-0.485814,0.029504,0.035164,-0.591625,-0.064167,0.065692,-0.588589,-0.010240,0.039844,-0.482960,-0.171478,0.032074,-0.504825,0.058169,0.042887,-0.600017,-0.160152,0.029423,-0.584916,0.026247,0.038326,-0.551384,,,,0.162389,0.019993,0.010099,0.012465,0.019995,0.009934,0.012290,0.019963,0.209893,,,,-0.479500,0.037332,-0.104296,,,,,,,,,,,,,,,
1256,12.560000,-0.241107,15.519560,-1.820849,-0.404960,0.038681,-0.124747,0.000125,0.870857,-30.154367,-0.035340,-0.312108,0.040016,-0.375661,0.000130,1.282289,-56.998314,1.629055,-0.041667,0.040419,-0.557750,0.000235,-0.440601,0.039566,-0.030002,-0.408668,0.046684,-0.048084,-0.379985,0.033404,-0.251329,-0.319810,0.038060,-0.181318,-0.392062,0.040913,-0.055851,,,,-0.378281,0.030569,-0.414802,-0.328944,0.032950,-0.291768,-0.371375,0.041944,-0.291403,-0.250502,0.065529,-0.384773,-0.236762,0.035668,-0.496512,-0.214959,0.040891,-0.485841,0.029543,0.035064,-0.591642,-0.064097,0.065659,-0.588560,-0.010164,0.039719,-0.482959,-0.171412,0.032083,-0.504782,0.058213,0.042761,-0.600035,-0.160117,0.029465,-0.584879,0.026305,0.038207,-0.551395,,,,0.162387,0.019990,0.010097,0.012464,0.019995,0.009934,0.012284,0.019970,0.209901,,,,-0.479505,0.037328,-0.104296,,,,,,,,,,,,,,,
1257,12.570000,-0.237528,15.527015,-1.835203,-0.404935,0.038692,-0.124753,0.000126,0.883808,-30.167074,-0.040399,-0.312082,0.040025,-0.375640,0.000126,1.211773,-56.989433,1.544775,-0.041620,0.040361,-0.557737,0.000231,-0.440605,0.039563,-0.030005,-0.408541,0.046737,-0.048129,-0.379984,0.033406,-0.251329,-0.319805,0.038055,-0.181313,-0.392060,0.040897,-0.055851,,,,-0.378247,0.030588,-0.414800,-0.328933,0.032942,-0.291758,-0.371365,0.041941,-0.291393,-0.250471,0.065521,-0.384737,-0.236712,0.035712,-0.496466,-0.214911,0.040926,-0.485792,0.029572,0.034958,-0.591643,-0.064028,0.065633,-0.588518,-0.010114,0.039669,-0.482977,-0.171368,0.032101,-0.504748,0.058274,0.042602,-0.600032,-0.160084,0.029513,-0.584841,0.026349,0.038070,-0.551396,,,,0.162389,0.019991,0.010098,0.012464,0.019993,0.009930,0.012285,0.019968,0.209899,,,,-0.479508,0.037320,-0.104303,,,,,,,,,,,,,,,
1258,12.580000,-0.235062,15.523379,-1.833810,-0.404937,0.038688,-0.124753,0.000132,0.883770,-30.178022,-0.054679,-0.312061,0.040038,-0.375621,0.000126,1.174700,-56.997509,1.429899,-0.041571,0.040268,-0.557678,0.000220,-0.440604,0.039556,-0.030019,-0.408550,0.046731,-0.048127,-0.379979,0.033408,-0.251319,-0.319804,0.038058,-0.181306,-0.392071,0.040885,-0.055849,,,,-0.378229,0.030617,-0.414795,-0.328923,0.032951,-0.291742,-0.371360,0.041955,-0.291391,-0.250438,0.065517,-0.384704,-0.236671,0.035727,-0.496436,-0.214866,0.040929,-0.485750,0.029615,0.034853,-0.591598,-0.063952,0.065607,-0.588441,-0.010072,0.039495,-0.482934,-0.171328,0.032094,-0.504713,0.058333,0.042463,-0.599973,-0.160049,0.029572,-0.584809,0.026394,0.037815,-0.551278,,,,0.162391,0.019989,0.010096,0.012467,0.019992,0.009931,0.012292,0.019961,0.209892,,,,-0.479506,0.037317,-0.104293,,,,,,,,,,,,,,,
1259,12.590000,-0.231205,15.524075,-1.831182,-0.404938,0.038687,-0.124745,0.000125,0.889728,-30.194860,-0.117427,-0.312034,0.040068,-0.375629,0.000130,1.170078,-56.997425,1.365987,-0.041527,0.040227,-0.557640,0.000236,-0.440612,0.039542,-0.029992,-0.408549,0.046727,-0.048122,-0.379977,0.033419,-0.251324,-0.319807,0.038063,-0.181300,-0.392070,0.040881,-0.055844,,,,-0.378132,0.030762,-0.414895,-0.328919,0.032954,-0.291736,-0.371353,0.041963,-0.291382,-0.250423,0.065504,-0.384686,-0.236632,0.035744,-0.496413,-0.214836,0.040939,-0.485718,0.029664,0.034768,-0.591552,-0.063881,0.065580,-0.588361,-0.010025,0.039336,-0.482877,-0.171294,0.032100,-0.504681,0.058359,0.042389,-0.599919,-0.160015,0.029627,-0.584787,0.026437,0.037810,-0.551300,,,,0.162392,0.019992,0.010095,0.012467,0.019992,0.009932,0.012290,0.019971,0.209901,,,,-0.479527,0.037296,-0.104310,,,,,,,,,,,,,,,
1260,12.600000,-0.227190,15.513644,-1.822008,-0.404960,0.038666,-0.124734,0.000127,0.896559,-30.200676,-0.121550,-0.312024,0.040078,-0.375614,0.000128,1.143595,-57.004452,1.283088,-0.041489,0.040166,-0.557594,0.000236,-0.440607,0.039534,-0.029991,-0.408677,0.046646,-0.048071,-0.379974,0.033418,-0.251317,-0.319802,0.038058,-0.181294,-0.392072,0.040880,-0.055838,,,,-0.378115,0.030777,-0.414885,-0.328917,0.032950,-0.291725,-0.371349,0.041969,-0.291379,-0.250408,0.065506,-0.384660,-0.236618,0.035773,-0.496394,-0.214812,0.040960,-0.485687,0.029699,0.034683,-0.591507,-0.063818,0.065557,-0.588292,-0.009993,0.039200,-0.482832,-0.171269,0.032099,-0.504660,0.058405,0.042277,-0.599857,-0.159979,0.029683,-0.584758,0.026469,0.037686,-0.551250,,,,0.162393,0.019989,0.010095,0.012469,0.019998,0.009931,0.012292,0.019962,0.209893,,,,-0.479498,0.037331,-0.104285,,,,,,,,,,,,,,,
1261,12.610000,-0.225754,15.518288,-1.841144,-0.404935,0.038681,-0.124740,0.000124,0.899849,-30.200686,-0.126418,-0.312016,0.040077,-0.375609,0.000127,1.136545,-57.014103,1.197210,-0.041459,0.040096,-0.557541,0.000237,-0.440618,0.039534,-0.029990,-0.408554,0.046717,-0.048119,-0.379963,0.033416,-0.251313,-0.319795,0.038042,-0.181290,-0.392073,0.040875,-0.055835,,,,-0.378114,0.030784,-0.414876,-0.328910,0.032947,-0.291722,-0.371341,0.041962,-0.291376,-0.250396,0.065496,-0.384657,-0.236612,0.035783,-0.496391,-0.214799,0.040963,-0.485679,0.029728,0.034600,-0.591451,-0.063763,0.065531,-0.588225,-0.009967,0.038995,-0.482753,-0.171258,0.032095,-0.504640,0.058443,0.042171,-0.599791,-0.159951,0.029729,-0.584734,0.026493,0.037573,-0.551195,,,,0.162392,0.019992,0.010098,0.012466,0.019995,0.009927,0.012291,0.019963,0.209895,,,,-0.479473,0.037350,-0.104282,,,,,,,,,,,,,,,
1262,12.620000,-0.222269,15.510000,-1.841980,-0.404950,0.038667,-0.124740,0.000129,0.897623,-30.199921,-0.129728,-0.312009,0.040072,-0.375612,0.000129,1.061636,-57.039852,1.122741,-0.041411,0.040012,-0.557500,0.000231,-0.440608,0.039550,-0.030007,-0.408661,0.046642,-0.048087,-0.379959,0.033409,-0.251314,-0.319792,0.038031,-0.181291,-0.392064,0.040881,-0.055838,,,,-0.378105,0.030784,-0.414885,-0.328902,0.032940,-0.291724,-0.371332,0.041961,-0.291372,-0.250394,0.065492,-0.384666,-0.236609,0.035771,-0.496396,-0.214794,0.040950,-0.485678,0.029954,0.034345,-0.591321,-0.063727,0.065511,-0.588207,-0.009965,0.038935,-0.482735,-0.171254,0.032085,-0.504636,0.058460,0.042099,-0.599764,-0.159930,0.029740,-0.584732,0.026510,0.037401,-0.551106,,,,0.162391,0.019991,0.010096,0.012468,0.019994,0.009929,0.012292,0.019962,0.209891,,,,-0.479493,0.037330,-0.104297,,,,,,,,,,,,,,,
1263,12.630000,-0.219083,15.506621,-1.849990,-0.404951,0.038661,-0.124738,0.000125,0.900595,-30.193989,-0.127508,-0.312011,0.040070,-0.375617,0.000129,1.048385,-57.051201,1.099624,-0.041407,0.039990,-0.557482,0.000227,-0.440612,0.039547,-0.029994,-0.408665,0.046640,-0.048090,-0.379952,0.033401,-0.251310,-0.319789,0.038016,-0.181283,-0.392074,0.040865,-0.055842,,,,-0.378111,0.030784,-0.414883,-0.328895,0.032935,-0.291723,-0.371323,0.041952,-0.291371,-0.250399,0.065495,-0.384678,-0.236621,0.035773,-0.496407,-0.214805,0.040956,-0.485695,0.029959,0.034311,-0.591298,-0.063715,0.065498,-0.588192,-0.009976,0.038901,-0.482710,-0.171258,0.032083,-0.504645,0.058476,0.042056,-0.599728,-0.159921,0.029751,-0.584740,0.026510,0.037364,-0.551067,,,,0.162391,0.019993,0.010096,0.012467,0.019994,0.009930,0.012293,0.019962,0.209894,,,,-0.479487,0.037351,-0.104306,,,,,,,,,,,,,,,
1264,12.640000,-0.229017,15.510629,-1.848632,-0.404931,0.038679,-0.124743,0.000123,0.899452,-30.189631,-0.123959,-0.312013,0.040071,-0.375623,0.000130,1.045127,-57.065292,1.088600,-0.041408,0.039980,-0.557455,0.000227,-0.440629,0.039545,-0.029998,-0.408560,0.046722,-0.048121,-0.379944,0.033400,-0.251312,-0.319784,0.038024,-0.181279,-0.392075,0.040879,-0.055839,,,,-0.378119,0.030781,-0.414886,-0.328889,0.032941,-0.291733,-0.371320,0.041948,-0.291370,-0.250400,0.065501,-0.384696,-0.236630,0.035771,-0.496417,-0.214819,0.040954,-0.485703,0.029969,0.034304,-0.591250,-0.063709,0.065498,-0.588170,-0.009994,0.038877,-0.482672,-0.171270,0.032083,-0.504650,0.058492,0.042029,-0.599673,-0.159918,0.029753,-0.584742,0.026501,0.037347,-0.551030,,,,0.162388,0.019990,0.010096,0.012468,0.019994,0.009932,0.012286,0.019984,0.209887,,,,-0.479488,0.037348,-0.104303,,,,,,,,,,,,,,,
1265,12.650000,-0.223419,15.501996,-1.841150,-0.404951,0.038662,-0.124735,0.000123,0.897929,-30.185284,-0.120035,-0.312016,0.040069,-0.375621,0.000132,1.060946,-57.071152,1.101694,-0.041419,0.039992,-0.557440,0.000226,-0.440626,0.039548,-0.029988,-0.408668,0.046636,-0.048088,-0.379941,0.033402,-0.251310,-0.319781,0.038028,-0.181275,-0.392082,0.040875,-0.055836,,,,-0.378126,0.030773,-0.414878,-0.328881,0.032943,-0.291723,-0.371321,0.041948,-0.291365,-0.250406,0.065503,-0.384695,-0.236641,0.035765,-0.496422,-0.214828,0.040952,-0.485715,0.029963,0.034325,-0.591228,-0.063724,0.065507,-0.588152,-0.010011,0.038885,-0.482651,-0.171282,0.032078,-0.504652,0.058486,0.042064,-0.599650,-0.159925,0.029751,-0.584741,0.026492,0.037363,-0.551006,,,,0.162391,0.019989,0.010096,0.012465,0.019994,0.009934,0.012285,0.019985,0.209890,,,,-0.479518,0.037327,-0.104323,,,,,,,,,,,,,,,
1266,12.660000,-0.223349,15.508392,-1.848883,-0.404937,0.038671,-0.124739,0.000120,0.893863,-30.182497,-0.125020,-0.312020,0.040067,-0.375620,0.000132,1.078247,-57.071201,1.128776,-0.041431,0.040007,-0.557439,0.000228,-0.440643,0.039532,-0.029988,-0.408563,0.046703,-0.048123,-0.379943,0.033404,-0.251301,-0.319787,0.038024,-0.181276,-0.392086,0.040864,-0.055840,,,,-0.378130,0.030776,-0.414874,-0.328885,0.032943,-0.291722,-0.371320,0.041951,-0.291361,-0.250407,0.065503,-0.384697,-0.236654,0.035754,-0.496423,-0.214839,0.040936,-0.485719,0.029951,0.034354,-0.591226,-0.063738,0.065508,-0.588152,-0.010025,0.038914,-0.482654,-0.171292,0.032069,-0.504653,0.058466,0.042110,-0.599647,-0.159932,0.029733,-0.584738,0.026482,0.037396,-0.551006,,,,0.162389,0.019991,0.010096,0.012465,0.019992,0.009930,0.012291,0.019972,0.209897,,,,-0.479502,0.037338,-0.104311,,,,,,,,,,,,,,,
1267,12.670000,-0.224416,15.499497,-1.843548,-0.404952,0.038664,-0.124737,0.000131,0.892339,-30.180519,-0.119106,-0.312019,0.040061,-0.375619,0.000132,1.083656,-57.072437,1.129810,-0.041435,0.040007,-0.557440,0.000229,-0.440627,0.039555,-0.030015,-0.408672,0.046638,-0.048086,-0.379938,0.033399,-0.251304,-0.319787,0.038025,-0.181270,-0.392081,0.040881,-0.055831,,,,-0.378133,0.030761,-0.414868,-0.328882,0.032938,-0.291720,-0.371313,0.041949,-0.291360,-0.250407,0.065504,-0.384703,-0.236654,0.035744,-0.496428,-0.214841,0.040930,-0.485717,0.029947,0.034355,-0.591224,-0.063745,0.065514,-0.588152,-0.010029,0.038906,-0.482651,-0.171294,0.032063,-0.504655,0.058465,0.042110,-0.599646,-0.159939,0.029731,-0.584747,0.026480,0.037398,-0.551006,,,,0.162388,0.019989,0.010098,0.012464,0.019993,0.009932,0.012288,0.019961,0.209894,,,,-0.479511,0.037332,-0.104315,,,,,,,,,,,,,,,
1268,12.680000,-0.231538,15.505740,-1.849118,-0.404932,0.038680,-0.124738,0.000123,0.895028,-30.180626,-0.122449,-0.312015,0.040062,-0.375625,0.000135,1.111628,-57.055763,1.136698,-0.041458,0.040023,-0.557460,0.000229,-0.440640,0.039551,-0.029994,-0.408565,0.046728,-0.048118,-0.379935,0.033395,-0.251304,-0.319778,0.038023,-0.181269,-0.392085,0.040882,-0.055832,,,,-0.378130,0.030772,-0.414880,-0.328876,0.032938,-0.291723,-0.371312,0.041940,-0.291362,-0.250402,0.065507,-0.384706,-0.236653,0.035750,-0.496432,-0.214834,0.040933,-0.485726,0.029740,0.034525,-0.591339,-0.063705,0.065493,-0.588145,-0.010024,0.038903,-0.482665,-0.171293,0.032069,-0.504658,0.058473,0.042081,-0.599658,-0.159937,0.029734,-0.584740,0.026481,0.037381,-0.551015,,,,0.162390,0.019992,0.010095,0.012469,0.019992,0.009931,0.012291,0.019960,0.209894,,,,-0.479518,0.037330,-0.104325,,,,,,,,,,,,,,,
1269,12.690000,-0.228038,15.506060,-1.851205,-0.404929,0.038677,-0.124739,0.000124,0.895333,-30.181797,-0.125381,-0.312010,0.040065,-0.375621,0.000131,1.055648,-57.066883,1.104166,-0.041417,0.039983,-0.557453,0.000230,-0.440632,0.039545,-0.029995,-0.408566,0.046712,-0.048120,-0.379929,0.033398,-0.251307,-0.319782,0.038017,-0.181268,-0.392078,0.040883,-0.055833,,,,-0.378121,0.030776,-0.414870,-0.328878,0.032938,-0.291724,-0.371305,0.041946,-0.291362,-0.250396,0.065502,-0.384699,-0.236645,0.035752,-0.496427,-0.214828,0.040939,-0.485718,0.029953,0.034315,-0.591248,-0.063699,0.065482,-0.588154,-0.010006,0.038889,-0.482675,-0.171282,0.032072,-0.504653,0.058472,0.042056,-0.599669,-0.159926,0.029738,-0.584746,0.026496,0.037362,-0.551027,,,,0.162392,0.019991,0.010096,0.012469,0.019997,0.009933,0.012292,0.019962,0.209893,,,,-0.479506,0.037333,-0.104326,,,,,,,,,,,,,,,
1270,12.700000,-0.223307,15.498975,-1.846873,-0.404949,0.038665,-0.124737,0.000121,0.896688,-30.183418,-0.127401,-0.312006,0.040066,-0.375619,0.000133,1.053955,-57.060188,1.101498,-0.041418,0.039982,-0.557470,0.000229,-0.440633,0.039556,-0.029993,-0.408670,0.046647,-0.048090,-0.379931,0.033399,-0.251310,-0.319781,0.038022,-0.181274,-0.392078,0.040873,-0.055839,,,,-0.378125,0.030780,-0.414871,-0.328870,0.032939,-0.291723,-0.371307,0.041946,-0.291362,-0.250388,0.065498,-0.384695,-0.236631,0.035757,-0.496423,-0.214824,0.040943,-0.485713,0.029953,0.034304,-0.591269,-0.063719,0.065490,-0.588182,-0.009999,0.038886,-0.482693,-0.171281,0.032071,-0.504655,0.058467,0.042058,-0.599701,-0.159925,0.029741,-0.584743,0.026502,0.037354,-0.551048,,,,0.162391,0.019990,0.010093,0.012468,0.019994,0.009928,0.012295,0.019971,0.209895,,,,-0.479468,0.037371,-0.104312,,,,,,,,,,,,,,,
1271,12.710000,-0.224523,15.497947,-1.846084,-0.404946,0.038666,-0.124739,0.000129,0.898794,-30.186087,-0.130160,-0.312005,0.040067,-0.375617,0.000129,1.050017,-57.057011,1.101137,-0.041415,0.039981,-0.557473,0.000231,-0.440628,0.039556,-0.030021,-0.408670,0.046649,-0.048085,-0.379931,0.033398,-0.251305,-0.319779,0.038022,-0.181269,-0.392070,0.040879,-0.055835,,,,-0.378117,0.030785,-0.414875,-0.328870,0.032936,-0.291724,-0.371308,0.041945,-0.291365,-0.250389,0.065494,-0.384687,-0.236630,0.035767,-0.496413,-0.214818,0.040943,-0.485704,0.029948,0.034309,-0.591285,-0.063693,0.065478,-0.588168,-0.009997,0.038892,-0.482703,-0.171273,0.032074,-0.504652,0.058469,0.042048,-0.599708,-0.159932,0.029737,-0.584742,0.026497,0.037360,-0.551059,,,,0.162393,0.019990,0.010095,0.012469,0.019995,0.009930,0.012297,0.019973,0.209894,,,,-0.479507,0.037343,-0.104323,,,,,,,,,,,,,,,
1272,12.720000,-0.227008,15.504122,-1.858212,-0.404930,0.038679,-0.124740,0.000126,0.895653,-30.175623,-0.084766,-0.312014,0.040045,-0.375597,0.000125,1.051852,-57.058189,1.098910,-0.041421,0.039984,-0.557475,0.000228,-0.440632,0.039556,-0.030004,-0.408568,0.046721,-0.048116,-0.379927,0.033394,-0.251303,-0.319781,0.038013,-0.181265,-0.392084,0.040875,-0.055836,,,,-0.378188,0.030677,-0.414776,-0.328869,0.032933,-0.291722,-0.371304,0.041945,-0.291359,-0.250392,0.065492,-0.384691,-0.236634,0.035761,-0.496417,-0.214822,0.040945,-0.485710,0.029954,0.034310,-0.591275,-0.063724,0.065496,-0.588189,-0.010000,0.038887,-0.482699,-0.171279,0.032074,-0.504653,0.058475,0.042047,-0.599709,-0.159936,0.029747,-0.584746,0.026494,0.037359,-0.551058,,,,0.162389,0.019991,0.010092,0.012469,0.019994,0.009932,0.012294,0.019971,0.209893,,,,-0.479517,0.037331,-0.104335,,,,,,,,,,,,,,,
1273,12.730000,-0.225393,15.497210,-1.846599,-0.404955,0.038663,-0.124729,0.000123,0.895604,-30.183512,-0.127664,-0.312007,0.040063,-0.375616,0.000131,1.057564,-57.057526,1.106308,-0.041422,0.039987,-0.557473,0.000226,-0.440632,0.039555,-0.029993,-0.408691,0.046649,-0.048070,-0.379932,0.033394,-0.251301,-0.319782,0.038016,-0.181267,-0.392083,0.040879,-0.055833,,,,-0.378123,0.030778,-0.414875,-0.328872,0.032937,-0.291719,-0.371304,0.041943,-0.291361,-0.250387,0.065500,-0.384691,-0.236637,0.035752,-0.496417,-0.214829,0.040935,-0.485706,0.029948,0.034317,-0.591278,-0.063729,0.065497,-0.588183,-0.009998,0.038892,-0.482695,-0.171281,0.032070,-0.504653,0.058472,0.042055,-0.599709,-0.159931,0.029738,-0.584744,0.026493,0.037368,-0.551058,,,,0.162389,0.019989,0.010093,0.012465,0.019995,0.009929,0.012291,0.019956,0.209892,,,,-0.479497,0.037346,-0.104317,,,,,,,,,,,,,,,
1274,12.740000,-0.228124,15.505330,-1.850729,-0.404933,0.038675,-0.124737,0.000123,0.895179,-30.184298,-0.128377,-0.312006,0.040064,-0.375616,0.000130,1.060246,-57.056210,1.110924,-0.041426,0.039988,-0.557475,0.000229,-0.440640,0.039547,-0.029990,-0.408566,0.046710,-0.048121,-0.379932,0.033395,-0.251300,-0.319779,0.038019,-0.181270,-0.392088,0.040876,-0.055830,,,,-0.378116,0.030781,-0.414874,-0.328869,0.032939,-0.291719,-0.371308,0.041944,-0.291363,-0.250391,0.065497,-0.384689,-0.236637,0.035751,-0.496415,-0.214822,0.040937,-0.485710,0.029950,0.034314,-0.591279,-0.063734,0.065497,-0.588190,-0.010000,0.038898,-0.482698,-0.171280,0.032064,-0.504648,0.058460,0.042069,-0.599711,-0.159941,0.029736,-0.584744,0.026489,0.037367,-0.551058,,,,0.162389,0.019992,0.010098,0.012467,0.019995,0.009930,0.012292,0.019961,0.209891,,,,-0.479509,0.037348,-0.104323,,,,,,,,,,,,,,,
1275,12.750000,-0.221808,15.495914,-1.847446,-0.404951,0.038659,-0.124733,0.000127,0.894010,-30.182489,-0.126755,-0.312004,0.040060,-0.375610,0.000130,1.057510,-57.055981,1.105966,-0.041424,0.039983,-0.557472,0.000228,-0.440634,0.039550,-0.030003,-0.408678,0.046631,-0.048084,-0.379931,0.033396,-0.251301,-0.319776,0.038016,-0.181263,-0.392085,0.040873,-0.055831,,,,-0.378117,0.030772,-0.414858,-0.328870,0.032936,-0.291714,-0.371303,0.041944,-0.291355,-0.250389,0.065493,-0.384691,-0.236636,0.035750,-0.496413,-0.214822,0.040928,-0.485707,0.029944,0.034313,-0.591280,-0.063726,0.065491,-0.588181,-0.010001,0.038889,-0.482697,-0.171280,0.032067,-0.504645,0.058467,0.042059,-0.599707,-0.159939,0.029734,-0.584740,0.026495,0.037357,-0.551057,,,,0.162391,0.019989,0.010100,0.012466,0.019992,0.009932,0.012292,0.019959,0.209895,,,,-0.479499,0.037353,-0.104312,,,,,,,,,,,,,,,
1276,12.760000,-0.220782,15.494017,-1.850180,-0.404954,0.038663,-0.124729,0.000128,0.896418,-30.185293,-0.132491,-0.312005,0.040064,-0.375613,0.000132,1.050639,-57.056190,1.095438,-0.041420,0.039976,-0.557472,0.000228,-0.440632,0.039554,-0.030002,-0.408691,0.046644,-0.048071,-0.379928,0.033400,-0.251299,-0.319778,0.038017,-0.181256,-0.392089,0.040870,-0.055831,,,,-0.378120,0.030785,-0.414877,-0.328869,0.032936,-0.291713,-0.371305,0.041943,-0.291359,-0.250388,0.065493,-0.384681,-0.236635,0.035756,-0.496413,-0.214817,0.040934,-0.485703,0.029953,0.034297,-0.591278,-0.063728,0.065493,-0.588185,-0.009995,0.038875,-0.482696,-0.171276,0.032070,-0.504647,0.058472,0.042039,-0.599707,-0.159934,0.029742,-0.584740,0.026499,0.037349,-0.551057,,,,0.162387,0.019990,0.010099,0.012467,0.019994,0.009931,0.012289,0.019962,0.209893,,,,-0.479496,0.037353,-0.104311,,,,,,,,,,,,,,,
